"EDCS-ID","publication","province","place","cleaned_place","dating_from","dating_to","status","inscription","inscription_interpretive_cleaning","latitude","longitude"
"EDCS-10100832","ILJug-03, 01888 = CINar-02, 00118","Dalmatia","Vid / Narona","Narona","1","100","liberti/libertae;  mulieres;  seviri Augustales;  tituli sepulcrales;  tria nomina;  viri","Sex(tus) Her{r}ennius / Sex(ti) l(ibertus) Eros IIIIIIvir / Licinia Q(uinti) f(ilia) Iucunda / Herennia Sex(ti) fil(ia) Tyc(h)e / Herennia Sex(ti) lib(erta) [3] / [3]ILI[","Sextus Herennius Sexti libertus Eros IIIIII vir Licinia Quinti filia Iucunda Herennia Sexti filia Tyche Herennia Sexti liberta ILI","43.0804139","17.6258524"
"EDCS-10100833","ILJug-03, 01889 = CINar-02, 00120","Dalmatia","Vid / Narona","Narona","51","150","liberti/libertae;  officium/professio;  seviri Augustales;  tituli sepulcrales;  tria nomina;  viri","C(aio) Iunio / C(ai) l(iberto) Cisso / IIIIIIvir(o) / collegium / fabrum","Caio Iunio Cai liberto Cisso IIIIII viro collegium fabrum","43.0804139","17.6258524"
"EDCS-10100845","ILJug-03, 01899 = CINar-02, 00209","Dalmatia","Vid / Narona","Narona","1","150","tituli sepulcrales;  tria nomina;  viri","[3]o Sp(uri) f(ilio) Rustic[o 3]","o Spuri filio Rustico","43.0804139","17.6258524"
"EDCS-14800165","Kurilic 00104 = AE 1999, 01223 = AE 2002, +00144 = AE 2002, +01116 = AE 2011, +00921 = CINar-02, 00057","Dalmatia","Vid / Narona","Narona","14","30","Augusti/Augustae;  ordo senatorius;  tituli sacri;  tria nomina;  viri","Divo Augusto / sacrum / P(ublius) Dolabella co(n)s(ul) / Caesaris August[i] / leg(atus) pro pr(aetore)","Divo Augusto sacrum Publius Dolabella consul Caesaris Augusti legatus pro praetore","43.0804139","17.6258524"
"EDCS-12000832","Kurilic 00105 = AE 1998, 01021 = AE 2002, +01116 = CINar-02, 00015","Dalmatia","Vid / Narona","Narona","1","30","mulieres;  tituli sacri;  tria nomina;  viri","Annaea D(ecimi) f(ilia) Maxima / L(uci) Saeni Luculli / Iunon(i) ob honore(m)","Annaea Decimi filia Maxima Luci Saeni Luculli Iunoni ob honorem","43.0804139","17.6258524"
"EDCS-12000833","Kurilic 00106 = AE 1998, 01022 = AE 2002, +01116 = CINar-02, 00039","Dalmatia","Vid / Narona","Narona","1","50","mulieres;  tituli sacri;  tria nomina","Catena Ter/tulla / Veneri / munus","Catena Tertulla Veneri munus","43.0804139","17.6258524"
"EDCS-12000834","Kurilic 00107 = AE 1998, 01023 = AE 2002, +01116 = CINar-02, 00010","Dalmatia","Vid / Narona","Narona","51","150","tituli sacri;  tria nomina;  viri","Fortun(a)e / sacrum / C(aius) Acrius / Fortunatus / v(otum) s(olvit) l(ibens) m(erito)","Fortunae sacrum Caius Acrius Fortunatus votum solvit libens merito","43.0804139","17.6258524"
"EDCS-12000835","Kurilic 00108 = AE 1998, 01024 = AE 2002, +01116 = CINar-02, 00006","Dalmatia","Vid / Narona","Narona","51","150","tituli sacri;  tria nomina;  viri","Castori et / Pol(l)uci sac(rum) / Q(uintus) Lusius Secundus / v(otum) s(olvit) l(ibens) m(erito)","Castori et Polluci sacrum Quintus Lusius Secundus votum solvit libens merito","43.0804139","17.6258524"
"EDCS-66600371","Lupa 24335","Dalmatia","Vid / Narona","Narona","31","70","tituli sepulcrales;  viri","Cla(udius) D() Fabius / [","Claudius D Fabius","43.0804139","17.6258524"
"EDCS-48100001","Narona-105 = Kurilic 00111 = CINar-02, 00061","Dalmatia","Vid / Narona","Narona","74","74","Augusti/Augustae;  ordo senatorius;  tituli operum;  tria nomina;  viri","Imp(erator) Caesar Vespasia/n(us) Aug(ustus) pontif(ex) max(imus) trib(unicia) / [po]t(estate) V imp(erator) XIII p(ater) p(atriae) co(n)s(ul) V / [desi]gn(atus) VI censor refecit / [Cn(aeo) Ped]io Casco / [leg(ato) Aug(usti) p]ro pr(aetore)","Imperator Caesar Vespasianus Augustus pontifex maximus tribunicia potestate V imperator XIII pater patriae consul V designatus VI censor refecit Cnaeo Pedio Casco legato Augusti pro praetore","43.0804139","17.6258524"
"EDCS-10100574","ILJug-03, 01591 = AHB p 72 = Grbic 00070","Dalmatia","Vina","Vina","71","130","mulieres;  nomen singulare;  tituli sepulcrales;  viri","Batoni Liccai f(ilio) / Teuta Vietis / Sceno Batonis f(ilio) / maxime natus / [S]cenocalo Batoni[s f(ilio)] / [S]caevae Batonis f(iliae) / Calloni Batonis f(ilio) / [P]rorado Batonis f(ilio) / [S]cenus Batonis f(ilius) / [mi]nime natus ex eis s[ibi et] / [s]uis de sua pecunia fieri iu[ssit]","Batoni Liccai filio Teuta Vietis Sceno Batonis filio maxime natus Scenocalo Batonis filio Scaevae Batonis filiae Calloni Batonis filio Prorado Batonis filio Scenus Batonis filius minime natus ex eis sibi et suis de sua pecunia fieri iussit","43.9902346","18.2782592"
"EDCS-05200553","AE 1990, 00790","Dalmatia","Vis / Issa","Issa","1","150","praenomen et nomen;  tituli sepulcrales;  viri","[3]us P(ubli) et / [3]us hic / [3]X P(ublius) Servi[lius] / p(ater) f(ilio) v(ivus) f(ecit)","us Publi et us hic X Publius Servilius pater filio vivus fecit","43.0599322","16.1834976"
"EDCS-03700677","AE 1993, 01278","Dalmatia","Vis / Issa","Issa","-30","100","tituli fabricationis;  tria nomina;  viri","C(aius) Iul(ius) Cis() // C(aius) Iul(ius) Cis()","Caius Iulius Cis Caius Iulius Cis","43.0599322","16.1834976"
"EDCS-28400330","CIL 03, 03074","Dalmatia","Vis / Issa","Issa","1","150","tituli sacri;  tria nomina;  viri","Q(uintus) Blassius / Firmus Dia/nae Conser/[va]trici pos(u)it / [liben]s merito","Quintus Blassius Firmus Dianae Conservatrici posuit libens merito","43.0599322","16.1834976"
"EDCS-28400331","CIL 03, 03075","Dalmatia","Vis / Issa","Issa","1","50","sacerdotes pagani;  tituli operum;  tituli sacri;  tria nomina;  viri","Sacerdos Q(uintus) / Baronius Q(uinti) / f(ilius) tem(plum) et aras / Iovi Herc(u)li de / p(ecunia) f(aciendum) c(uravit)","Sacerdos Quintus Baronius Quinti filius templum et aras Iovi Herculi de pecunia faciendum curavit","43.0599322","16.1834976"
"EDCS-28400334","CIL 03, 03079 (p 2328,175)","Dalmatia","Vis / Issa","Issa","1","150","tituli sepulcrales;  tria nomina;  viri","L(ucius) Ser{r}vili[us] / P(ubli) f(ilius) Ser(gia) / Dalmasius [3] / [h(ic)] s(itus) e(st)","Lucius Servilius Publi filius Sergia Dalmasius hic situs est","43.0599322","16.1834976"
"EDCS-28400335","CIL 03, 03080","Dalmatia","Vis / Issa","Issa","1","150","tituli sepulcrales;  viri","L(ucius) Anin[ius 3] / L(ucius) Anini[us 3] / L(ucius) Anin[ius 3] / [f]ecit e[t sibi] / [","Lucius Aninius Lucius Aninius Lucius Aninius fecit et sibi","43.0599322","16.1834976"
"EDCS-28400336","CIL 03, 03081","Dalmatia","Vis / Issa","Issa","1","150","liberti/libertae;  tituli sepulcrales;  tria nomina;  viri","C(aius) Fadius C(ai) Fa/di Cerdonis li(bertus) / Epictetus viv<u=O>s / fec(it) sibi et patrono et suis omni(bus)","Caius Fadius Cai Fadi Cerdonis libertus Epictetus vivus fecit sibi et patrono et suis omnibus","43.0599322","16.1834976"
"EDCS-28400337","CIL 03, 03082","Dalmatia","Vis / Issa","Issa","1","150","mulieres;  tituli sepulcrales;  tria nomina","Numoniae / Maximae / fili(ae)","Numoniae Maximae filiae","43.0599322","16.1834976"
"EDCS-28400338","CIL 03, 03083","Dalmatia","Vis / Issa","Issa","1","100","tituli sepulcrales;  viri","G(aius!) Octav[ius 3] / M(arcus) Octavi[us 3] / M(arcus) Octavius [3] / G(aius!) Octavius N[3] / et fr(ater?) f(aciendum) c(uraverunt) / [","Gaius Octavius Marcus Octavius Marcus Octavius Gaius Octavius N et frater faciendum curaverunt","43.0599322","16.1834976"
"EDCS-30600034","CIL 03, 06423 = CIL 03, *00170 (p 32*) = CLE 00275","Dalmatia","Vis / Issa","Issa","1","150","carmina;  officium/professio;  tituli operum;  tituli sacri;  tria nomina;  viri","I(ovi) O(ptimo) M(aximo) Aug(usto) sacrum / C(aius) Valius Festus conditor vineae huius / loci qui nunc Valianus ab isto dicitur / aeternumque tenet per saecula nomen / voto su<s=C>cepto aram adampliavit et / tauro immolando dedicavit","Iovi Optimo Maximo Augusto sacrum Caius Valius Festus conditor vineae huius loci qui nunc Valianus ab isto dicitur aeternum que tenet per saecula nomen voto suscepto aram adampliavit et tauro immolando dedicavit","43.0599322","16.1834976"
"EDCS-10000335","ILJug-01, 00257 = ZPE-60-152 = AE 1964, 00228 = AE 2008, +01031","Dalmatia","Vis / Issa","Issa","20","20","Augusti/Augustae;  ordo senatorius;  sacerdotes pagani;  tituli operum;  tituli sacri;  tria nomina;  viri","Drusus Caesar T[i(beri) Aug(usti) f(ilius) divi] / Augusti nepos co(n)s(ul) de[sig(natus) iterum] / pontifex augur camp[um dedit] / Publio Dolabella leg(ato) pro [praetore]","Drusus Caesar Tiberi Augusti filius divi Augusti nepos consul designatus iterum pontifex augur campum dedit Publio Dolabella legato pro praetore","43.0599322","16.1834976"
"EDCS-10000336","ILJug-01, 00258","Dalmatia","Vis / Issa","Issa","1","150","tituli operum;  tituli sepulcrales","Aditus secundum consuetudinem / longus ped(es) XX lat(us) ped(es) XV h(oc) m(onumentum) h(eredem) n(on) s(equitur)","Aditus secundum consuetudinem longus pedes XX latus pedes XV hoc monumentum heredem non sequitur","43.0599322","16.1834976"
"EDCS-31400258","CIL 03, 12815 (p 2260) = AE 1901, 00225","Dalmatia","Visoka","Visoka","1","150","tituli sacri;  tria nomina;  viri","C(aius) Aponius Verus / Silvano et Genio / Epetinorum / v(otum) s(olvit) l(ibens) m(erito)","Caius Aponius Verus Silvano et Genio Epetinorum votum solvit libens merito","43.5127796","16.4781361"
"EDCS-28400262","CIL 03, 03006","Dalmatia","Vitalj, Otocac / Arupium","Arupium","97","97","Augusti/Augustae;  tituli honorarii;  viri","Imp(eratori) Caesar(i) Nerva[e] / Aug(usti) p(atri) p(atriae) [c]o(n)[s(uli)] III d(ecreto) d(ecurionum)","Imperatori Caesari Nervae Augusti patri patriae consuli III decreto decurionum","44.8688525","15.2356029"
"EDCS-28400267","CIL 03, 03011","Dalmatia","Vitalj, Otocac / Arupium","Arupium","1","150","tituli sepulcrales;  tria nomina;  viri","C(aio) Iulio Rufi[3] / [f]ilio patri A[","Caio Iulio Rufi filio patri A","44.8688525","15.2356029"
"EDCS-14800173","AE 1999, 01232","Dalmatia","Vojnic Sinjski / Tilurium","Tilurium","70","86","milites;  sigilla impressa;  tituli fabricationis","Leg(ionis) IIII [F(laviae) F(elicis)]","Legionis IIII Flaviae Felicis","43.6138233","16.6948645"
"EDCS-14800172","Kurilic 00119 = AE 1999, 01231","Dalmatia","Vojnic Sinjski / Tilurium","Tilurium","1","100","liberti/libertae;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Cusius / L(uci) l(ibertus) Ascani/us an(norum) XX h(ic) s(itus) e(st) / patronus posu/it bene merito","Lucius Cusius Luci libertus Ascanius annorum XX hic situs est patronus posuit bene merito","43.6138233","16.6948645"
"EDCS-14800171","Legio-VII 00001 = Kurilic 00118 = AE 1999, 01230","Dalmatia","Vojnic Sinjski / Tilurium","Tilurium","1","40","milites;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Ancharenus Q(uinti) f(ilius) / Ser(gia) Laranda mil(es) / leg(ionis) VII ann(orum) XL stip(endiorum) XXI / h(ic) s(itus) e(st) / Q(uintus) Ancharenus haec tanquam / posuit tibi dona frater quia / longe a patria te cecidisse dolet / optaram vivo potius dare vina / me tib(i) non obito care ferenda / tuo si quicquam sentire potes / [pro te]mpore nostro damus haec / ostica sit tibi terra levis frater / fratri posuit","Lucius Ancharenus Quinti filius Sergia Laranda miles legionis VII annorum XL stipendiorum XXI hic situs est Quintus Ancharenus haec tanquam posuit tibi dona frater quia longe a patria te cecidisse dolet optaram vivo potius dare vina me tibi non obito care ferenda tuo si quicquam sentire potes pro tempore nostro damus haec ostica sit tibi terra levis frater fratri posuit","43.6138233","16.6948645"
"EDCS-30301464","CIL 03, 09954","Dalmatia","Vrana","Vrana","1","150","tituli sepulcrales","] h(oc) m(onumentum) h(eredem) [n(on) s(equetur)","hoc monumentum heredem non sequetur","44.8367826","14.4132039"
"EDCS-10000770","ILJug-02, 00758 = Grbic 00019","Dalmatia","Vrlika / Vrlica / Salona","Salona","1","150","ordo senatorius;  termini;  tria nomina;  viri","]v[3] / [3]s Bassus [3] / inter Barizani[ates et] / Lizaviates in neg[otio] / finali C(aium) Plotium Ma/[xi]mum iudicare iussit / [3]a p[ra]ecepit ut / [dicet se]ntentiam / [de ponendis ter]minis","v s Bassus inter Barizaniates et Lizaviates in negotio finali Caium Plotium Maximum iudicare iussit a praecepit ut dicet sententiam de ponendis terminis","43.9096687","16.3977809"
"EDCS-08900518","AE 1980, 00687","Dalmatia","Zadar / Iader","Iader","98","117","viri","] Brutius","Brutius","44.1186078","15.232136"
"EDCS-04900832","AE 1992, 01382 = AE 2010, +01151","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","M(arco) Cumare/no Callisto an(norum) XVI / mater","Marco Cumareno Callisto annorum XVI mater","44.1186078","15.232136"
"EDCS-04900833","AE 1992, 01383 = AE 2010, 01231","Dalmatia","Zadar / Iader","Iader","71","130","mulieres;  tituli sepulcrales;  tria nomina;  viri","Feresiae / Valentinae ann(orum) IV / fecit / C(aius) Feresius Clytus del(i)c(atae)","Feresiae Valentinae annorum IV fecit Caius Feresius Clytus delicatae","44.1186078","15.232136"
"EDCS-04900839","AE 1992, 01389","Dalmatia","Zadar / Iader","Iader","51","150","liberti/libertae;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri","D(is) M(anibus) / Q(uintus) Celius Aphros / Capro lib(erto) / b(ene) m(erenti)","Dis Manibus Quintus Celius Aphros Capro liberto bene merenti","44.1186078","15.232136"
"EDCS-03700672","AE 1993, 01273 = AE 2010, 01230","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","Valeriae T(iti) fil(iae) / Lucullae / A(ulus) Caecina [3] f(ilius) / Miracula uxori","Valeriae Titi filiae Lucullae Aulus Caecina filius Miracula uxori","44.1186078","15.232136"
"EDCS-28400154","CIL 03, 02902 = D 04050 = Liburnia 00060","Dalmatia","Zadar / Iader","Iader","1","150","sacerdotes pagani;  tituli sacri;  tria nomina;  viri","Apollini Lycio / M(arcus) Publicius / Campanus ae/dituus iussu / ipsius d(onum) d(edit)","Apollini Lycio Marcus Publicius Campanus aedituus iussu ipsius donum dedit","44.1186078","15.232136"
"EDCS-24400841","CIL 03, 02903 = CIL 05, 08112,082 = D 04379 = SIRIS 00676 = RICIS-02, 00615/0201 = Maffeiano 00058 = Liburnia 00061","Dalmatia","Zadar / Iader","Iader","-30","100","mulieres;  nomen singulare;  tituli sacri;  tria nomina;  viri","Isidi Serapi Liber(o) / Liberae voto / suscepto pro salute / Scapulae filii sui // P(ublius) Quinctius Paris / s(olvit) l(ibens) m(erito)","Isidi Serapi Libero Liberae voto suscepto pro salute Scapulae filii sui Publius Quinctius Paris solvit libens merito","44.1186078","15.232136"
"EDCS-30800341","CIL 03, 02904 = CIL 03, 02905 = CIL 03, 06566 = CIL 03, 09982 = CIL 03, 09994 = D 03088 = D 03089 = Liburnia 00067 = Liburnia 00068","Dalmatia","Zadar / Iader","Iader","1","130","mulieres;  tituli sacri;  tria nomina;  viri","Iovi Augusto / Appuleia M(arci) fil(ia) Quinta / suo et L(uci) Turpilii Brocchi / Liciniani filii nomine / t(estamento) p(oni) i(ussit) // Iunoni Augustae / Appuleia M(arci) fil(ia) Quinta / suo et L(uci) Turpilii Brocchi / Liciniani filii nomine / test(amento) poni iuss(it)","Iovi Augusto Appuleia Marci filia Quinta suo et Luci Turpilii Brocchi Liciniani filii nomine testamento poni iussit Iunoni Augustae Appuleia Marci filia Quinta suo et Luci Turpilii Brocchi Liciniani filii nomine testamento poni iussit","44.1186078","15.232136"
"EDCS-28400157","CIL 03, 02906 (p 1635) = Liburnia 00059","Dalmatia","Zadar / Iader","Iader","1","150","tituli sacri;  tria nomina;  viri","C(aius) Egnatius / Secundus / ara(m) Minervae / libe(n)s / [","Caius Egnatius Secundus aram Minervae libens","44.1186078","15.232136"
"EDCS-28400158","CIL 03, 02907 (p 1635) = CIL 05, *00429,255 = CIL 11, *00618,05 = D 05336 = Horster p 395","Dalmatia","Zadar / Iader","Iader","51","150","Augusti/Augustae;  tituli operum;  tituli sacri;  tria nomina;  viri","Imp(erator) Caesar divi f(ilius) Aug(ustus) / parens coloniae murum / et turris dedit / T(itus) Iulius Optatus turris vetustate / consumptas i<m=N>pensa sua restituit","Imperator Caesar divi filius Augustus parens coloniae murum et turris dedit Titus Iulius Optatus turris vetustate consumptas impensa sua restituit","44.1186078","15.232136"
"EDCS-28400159","CIL 03, 02908 (p 1635, 2273) = D 02280 = IGLFriuli 00013 = Horster p 396","Dalmatia","Zadar / Iader","Iader","18","19","Augusti/Augustae;  milites;  ordo senatorius;  tituli operum;  tituli sacri;  tria nomina;  viri","Ti(berius) Caesar divi Aug(usti) f(ilius) / Augustus imp(erator) pontif(ex) max(imus) / trib(unicia) potest(ate) XX co(n)s(ul) III / leg(io) VII leg(io) XI / P(ublio) Cornelio Dolabella / leg(ato) pr(o) pr(aetore)","Tiberius Caesar divi Augusti filius Augustus imperator pontifex maximus tribunicia potestate XX consul III legio VII legio XI Publio Cornelio Dolabella legato pro praetore","44.1186078","15.232136"
"EDCS-28400160","CIL 03, 02909 = CIL 03, 09983 = Horster p 397","Dalmatia","Zadar / Iader","Iader","98","117","Augusti/Augustae;  tituli operum;  viri","Imp(erator) Nerva Traian[us 3] / pontif(ex) max(imus) tr[ib(unicia) pot(estate) 3] / aquaeductum colon[is s(ua) p(ecunia) perfecit] / in quod ante impen[derant iussu] / sacratissimi princi[pis","Imperator Nerva Traianus pontifex maximus tribunicia potestate aquaeductum colonis sua pecunia perfecit in quod ante impenderant iussu sacratissimi principis","44.1186078","15.232136"
"EDCS-28400161","CIL 03, 02910 (p 1475) = CIL 03, 09996","Dalmatia","Zadar / Iader","Iader","1","150","litterae erasae;  milites;  tituli sepulcrales;  viri","C(aius) Al[l]ius [3] / spec(ulator) l[eg(ionis) 3] / [[6]] / v(ivus) f(ecit) sibi et [3] / in fr(onte) [p(edes) 3] / in agr(o) [p(edes)","Caius Allius speculator legionis vivus fecit sibi et in fronte pedes in agro pedes","44.1186078","15.232136"
"EDCS-28400162","CIL 03, 02911","Dalmatia","Zadar / Iader","Iader","1","50","liberti/libertae;  milites;  mulieres;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri","C(aio) Allio T(iti) f(ilio) Fab(ia) Luc(a) / veter(ano) leg(ionis) XX / C(aio) Allio Prisco f(ilio) / ann(orum) X Allia C(ai) l(iberta) Mete / patrono et filio / viva b(e)ne merenti / in fronte p(edes) X in agr(o) p(edes) XVI / et C(aio) Allio Vitali filio","Caio Allio Titi filio Fabia Luca veterano legionis XX Caio Allio Prisco filio annorum X Allia Cai liberta Mete patrono et filio viva bene merenti in fronte pedes X in agro pedes XVI et Caio Allio Vitali filio","44.1186078","15.232136"
"EDCS-28400163","CIL 03, 02912","Dalmatia","Zadar / Iader","Iader","1","150","milites;  tituli operum;  tituli sepulcrales;  tria nomina;  viri","M(anius) Antestius / Auctus vet(eranus) v(ivus) [f(ecit)] / sibi et suis / in fr(onte) p(edes) XX in agr(o) / p(edes) XVI [et] ustrin(a) in fr(onte) / p(edes) XX","Manius Antestius Auctus veteranus vivus fecit sibi et suis in fronte pedes XX in agro pedes XVI et ustrina in fronte pedes XX","44.1186078","15.232136"
"EDCS-28400164","CIL 03, 02913 = Legio-VII 00007","Dalmatia","Zadar / Iader","Iader","1","100","milites;  praenomen et nomen;  tituli sepulcrales;  viri","Sex(tus) Atilius / Sex(ti) f(ilius) Pap(iria) / veter(anus) leg(ionis) VII / domo Ticino / hic situs est / testamento / fieri iussit / in f(ronte) p(edes) XV in a(gro) p(edes) XX","Sextus Atilius Sexti filius Papiria veteranus legionis VII domo Ticino hic situs est testamento fieri iussit in fronte pedes XV in agro pedes XX","44.1186078","15.232136"
"EDCS-28400165","CIL 03, 02914 = Legio-VII 00013","Dalmatia","Zadar / Iader","Iader","1","40","milites;  ordo decurionum;  tituli sepulcrales;  tria nomina;  viri","T(ito) Elvio Sca(ptia) Marino / IIIIvir(o) Altini / T(itus) Elvius T(iti) f(ilius) Salinator / |(centurio) leg(ionis) VII patri / in fronte p(edes) XXX in agro p(edes) XXX / h(oc) m(onumentum) h(eredem) n(on) s(equetur)","Tito Elvio Scaptia Marino IIII viro Altini Titus Elvius Titi filius Salinator centurio legionis VII patri in fronte pedes XXX in agro pedes XXX hoc monumentum heredem non sequetur","44.1186078","15.232136"
"EDCS-28400166","CIL 03, 02915","Dalmatia","Zadar / Iader","Iader","-30","9","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Fadienus L(uci) f(ilius) Pomp(tina) / Fuscus dom(o) Dert(ona?) / vet(eranus) speculator v(ivus) f(ecit) sibi / et Camuriae Pollae uxori / L(ucio) Fadieno patri Vibiae Primae matri / Fadienae Pollae sorori Fadieno / Tertio fratri signifero leg(ionis) X{V}III G(eminae) / suisque omnibus ossibus infer(re) / in fr(onte) p(edes) XV in agr(o) p(edes) XXXI","Lucius Fadienus Luci filius Pomptina Fuscus domo Dertona veteranus speculator vivus fecit sibi et Camuriae Pollae uxori Lucio Fadieno patri Vibiae Primae matri Fadienae Pollae sorori Fadieno Tertio fratri signifero legionis XIII Geminae suis que omnibus ossibus inferre in fronte pedes XV in agro pedes XXXI","44.1186078","15.232136"
"EDCS-28400167","CIL 03, 02916 = CIL 03, 09984","Dalmatia","Zadar / Iader","Iader","1","150","milites;  ordo equester;  tituli honorarii;  viri","L(ucio) Geminio / C(ai) f(ilio) Tro(mentina) / Montano / praef(ecto) c(o)ho(rtis) I / Sabastenorum / P(ublius) Aufidius Postimus / amico","Lucio Geminio Cai filio Tromentina Montano praefecto cohortis I Sabastenorum Publius Aufidius Postimus amico","44.1186078","15.232136"
"EDCS-28400169","CIL 03, 02918","Dalmatia","Zadar / Iader","Iader","31","100","milites;  tria nomina;  viri","C(aius) Trebius C(ai) [f(ilius)] Firmus / veteranus leg(ionis) XI / stipendiorum XXV annor(um) LXXX / A O V F F D S E M Q M C S","Caius Trebius Cai filius Firmus veteranus legionis XI stipendiorum XXV annorum LXXX A O V F F D S E M Q M C S","44.1186078","15.232136"
"EDCS-28400170","CIL 03, 02919 = CIL 03, 09986 = CIL 11, *00123a1","Dalmatia","Zadar / Iader","Iader","1","150","ordo decurionum;  tituli honorarii;  tituli operum;  tituli sepulcrales;  tria nomina;  viri","C(aius) Arrenus C(ai) f(ilius) / Tro(mentina) Maximus aed(ilis) / honorat(us) ab ordine / Iadestino [l]oco liben(s) [i]n fun(us) / statua pedestri t(estamento) f(ieri) i(ussit) / arbitratu et cura P(ubli) Helvi / Corinthi et C(ai) Arren(i) Dionysi","Caius Arrenus Cai filius Tromentina Maximus aedilis honoratus ab ordine Iadestino loco libens in funus statua pedestri testamento fieri iussit arbitratu et cura Publi Helvi Corinthi et Cai Arreni Dionysi","44.1186078","15.232136"
"EDCS-28400171","CIL 03, 02920 (p 1635) = CIL 05, *00429,256","Dalmatia","Zadar / Iader","Iader","1","150","ordo decurionum;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri","Q(uinto) Asisieno Q(uinti) f(ilio) / Tro(mentina) Agrippae / aed(ili) IIviro / pontifici / ex aere conlato / decuriones et plebs","Quinto Asisieno Quinti filio Tromentina Agrippae aedili II viro pontifici ex aere conlato decuriones et plebs","44.1186078","15.232136"
"EDCS-28400173","CIL 03, 02921 (p 1635) = CIL 11, *00618,11","Dalmatia","Zadar / Iader","Iader","31","130","liberti/libertae;  seviri Augustales;  tituli sepulcrales;  tria nomina;  viri","Q(uintus) Dellius Q(uinti) l(ibertus) / Fuscus / VIvir August(alis) v(ivus) f(ecit) / sibi et suis / in f(ronte) p(edes) XX in ag(ro) p(edes) XX","Quintus Dellius Quinti libertus Fuscus VI vir Augustalis vivus fecit sibi et suis in fronte pedes XX in agro pedes XX","44.1186078","15.232136"
"EDCS-28400175","CIL 03, 02923","Dalmatia","Zadar / Iader","Iader","31","150","liberti/libertae;  mulieres;  seviri Augustales;  tria nomina;  viri","Feresiae Q(uinti) f(iliae) Tertullae / ann(orum) XXIIII / Q(uinto) Feresio Q(uinti) l(iberto) Spiculo Aug(ustali) / Vipsania M(arci) f(ilia) Silana fec(it) / filiae viro et sibi","Feresiae Quinti filiae Tertullae annorum XXIIII Quinto Feresio Quinti liberto Spiculo Augustali Vipsania Marci filia Silana fecit filiae viro et sibi","44.1186078","15.232136"
"EDCS-28400177","CIL 03, 02925 (p 1635, 2273)","Dalmatia","Zadar / Iader","Iader","1","150","seviri Augustales;  viri","[3] Lepidus / [3 A]ugus(talis?) / [3 coloni]a Iader / [3]atum / [","Lepidus Augustalis colonia Iader atum","44.1186078","15.232136"
"EDCS-28400178","CIL 03, 02926 = CIL 11, *00123a2","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  tituli honorarii;  tria nomina","Mariae Q(uinti) f(iliae) / Paullae / d(ecreto) d(ecurionum)","Mariae Quinti filiae Paullae decreto decurionum","44.1186078","15.232136"
"EDCS-28400179","CIL 03, 02927","Dalmatia","Zadar / Iader","Iader","1","100","ordo decurionum;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri","C(aio) Octa[vio M]ontan[o] / pont[ific]i IIvir(o) / [3 i]ter(um)","Caio Octavio Montano pontifici II viro iterum","44.1186078","15.232136"
"EDCS-28400180","CIL 03, 02928","Dalmatia","Zadar / Iader","Iader","31","150","liberti/libertae;  seviri Augustales;  tria nomina;  viri","P(ublius) Pompo/nius P(ubli) l(ibertus) / Iucundus / sexvir","Publius Pomponius Publi libertus Iucundus sexvir","44.1186078","15.232136"
"EDCS-28400181","CIL 03, 02929 = D 08324","Dalmatia","Zadar / Iader","Iader","31","150","mulieres;  seviri Augustales;  tituli operum;  tituli sepulcrales;  tria nomina;  viri","Q(uintus) Quinctilius Optatus / IIIIIIvir viv<u=O>s fecit sibi et / Quinctiliae Arbusculae / matri et Numisiae Pusillae / latum pedes XX / longum ab unda ad maceriam","Quintus Quinctilius Optatus IIIIII vir vivus fecit sibi et Quinctiliae Arbusculae matri et Numisiae Pusillae latum pedes XX longum ab unda ad maceriam","44.1186078","15.232136"
"EDCS-28400182","CIL 03, 02930","Dalmatia","Zadar / Iader","Iader","1","150","ordo decurionum;  tituli sepulcrales;  tria nomina;  viri","M(arco) Titio M(arci) [f(ilio)] / Ser(gia) Marino / decuri[oni] / testamen[to","Marco Titio Marci filio Sergia Marino decurioni testamento","44.1186078","15.232136"
"EDCS-28400183","CIL 03, 02931 (p 1037, 1635)","Dalmatia","Zadar / Iader","Iader","1","150","mulieres;  ordo decurionum;  ordo equester;  sacerdotes pagani;  tituli sacri;  tituli sepulcrales;  tria nomina;  viri","M(arco) Trebio / Proculo / equ<u=O>m publ(icum) / hab(enti) sacer(doti) Lib(eri) / IIvir(o) aedil(i) Arba / Trebia M(arci) fil(ia) / Procula / patri t(estamento) p(oni) i(ussit)","Marco Trebio Proculo equum publicum habenti sacerdoti Liberi II viro aedili Arba Trebia Marci filia Procula patri testamento poni iussit","44.1186078","15.232136"
